OrderID,Amount,OrderDate,CustomerID
664OS21121361723150,"279,000",13/12/2021 17:18:33,"4,690,014"
664OS21121362036353,"220,000",13/12/2021 17:13:56,"313,517"
664OS21121362036353,"89,000",13/12/2021 17:13:56,"313,517"
664OS21121362036353,"129,000",13/12/2021 17:13:56,"313,517"
664OS21121362036353,"65,000",13/12/2021 17:13:56,"313,517"
614OS21121361345333,"445,000",13/12/2021 17:09:43,"1,291,349"
664OS21121361553210,"48,330",13/12/2021 17:08:41,"1,744,708"
664OS21121361553210,"40,230",13/12/2021 17:08:41,"1,744,708"
664OS21121361553210,"40,230",13/12/2021 17:08:41,"1,744,708"
664OS21121361553210,"48,330",13/12/2021 17:08:41,"1,744,708"
614OS21121360592536,"179,550",13/12/2021 17:02:22,"4,120,870"
614OS21121360260740,"79,550",13/12/2021 17:02:12,"4,120,870"
614OS21121360272613,"32,335",13/12/2021 17:02:02,"4,120,870"
614OS21121360239143,"65,585",13/12/2021 17:00:29,"4,120,870"
614OS21121360976850,"710,000",13/12/2021 16:59:14,"4,120,870"
614OS21121359884533,"710,000",13/12/2021 16:58:07,"4,120,870"
614OS21121360034080,"730,000",13/12/2021 16:56:13,"4,120,870"
614OS21121360034080,"730,000",13/12/2021 16:56:13,"4,120,870"
614OS21121360034080,"365,000",13/12/2021 16:56:13,"4,120,870"
614OS21121360034080,0,13/12/2021 16:56:13,"4,120,870"
664OS21121358108733,"135,450",13/12/2021 16:53:22,"3,373,956"
614OS21121359880330,"710,000",13/12/2021 16:52:31,"4,120,870"
664OS21121359944940,"279,200",13/12/2021 16:39:05,"450,180"
614OS21121359733970,"49,500",13/12/2021 16:36:43,"3,990,905"
614OS21121359733970,"49,500",13/12/2021 16:36:43,"3,990,905"
614OS21121359257656,"99,000",13/12/2021 16:35:32,"3,990,905"
614OS21121359257656,"39,000",13/12/2021 16:35:32,"3,990,905"
614OS21121359257656,"39,000",13/12/2021 16:35:32,"3,990,905"
614OS21121359209673,"189,000",13/12/2021 16:35:14,"3,990,905"
614OS21121359209673,"179,000",13/12/2021 16:35:14,"3,990,905"
614OS21121359209673,"99,000",13/12/2021 16:35:14,"3,990,905"
614OS21121359209673,"89,000",13/12/2021 16:35:14,"3,990,905"
614OS21121359209673,"55,000",13/12/2021 16:35:14,"3,990,905"
614OS21121359192313,"25,000",13/12/2021 16:34:43,"3,990,905"
614OS21121359192313,"69,000",13/12/2021 16:34:43,"3,990,905"
614OS21121359192313,"110,000",13/12/2021 16:34:43,"3,990,905"
614OS21121359192313,"190,000",13/12/2021 16:34:43,"3,990,905"
614OS21121359192313,"135,200",13/12/2021 16:34:43,"3,990,905"
614OS21121359192313,"99,000",13/12/2021 16:34:43,"3,990,905"
614OS21121359192313,"49,500",13/12/2021 16:34:43,"3,990,905"
614OS21121359539910,"99,000",13/12/2021 16:33:06,"4,689,811"
614OS21121358709016,"127,000",13/12/2021 16:21:25,"4,646,062"
664OS21121358734686,0,13/12/2021 16:18:55,"3,671,210"
614OS21121358332060,"139,300",13/12/2021 16:18:22,"4,607,930"
614OS21121358211373,"89,000",13/12/2021 16:12:09,"4,689,717"
614OS21121358211373,"59,000",13/12/2021 16:12:09,"4,689,717"
614OS21121356897856,"645,000",13/12/2021 16:10:09,"4,650,053"
664OS21121357231310,"129,000",13/12/2021 16:08:28,"4,077,625"
664OS21121353375143,"439,000",13/12/2021 15:20:49,"993,835"
614OS21121351923420,"25,000",13/12/2021 14:55:40,"4,632,232"
614OS21121351923420,"125,000",13/12/2021 14:55:40,"4,632,232"
664OS21121338933810,"295,000",13/12/2021 14:49:35,"2,907,068"
